"name","registrationNumber","workplaceName","workplaceDepartment","workplaceAddress"
"MUDr. Stanislav Polák","1133320164","Oblastní nemocnice Náchod a.s., Nemocnice Rychnov nad Kněžnou","Jiráskova 506, 51623 Rychnov n/Kn.","+420494502111"
"MUDr. Stanislav Polák","1133320164","Ordinace Polák s.r.o.","Urologická ambulance","Svatohavelská 266, 51601 Rychnov nad Kněžnou"
"MUDr. Petr Prošvic","1139665170","Oblastní nemocnice Náchod a.s.","Urologie","Purkyňova 446, 54769 Náchod"
"MUDr. Petr Prošvic","1139665170","Oblastní nemocnice Náchod, a.s.","Oddělení klinické onkologie","Purkyňova 449, 54769 Náchod"
"MUDr. Otakar Pšenička","1126108157","Oblastní nemocnice Náchod a.s.","Urologie","Purkyňova 446, 54769 Náchod"
"MUDr. Luboš Rýdel","1130541161","Fakultní nemocnice Hradec Králové","Urologická klinika","Sokolská 581, 50005 Hradec Králové"
"MUDr. Miroslava Ryšánková","5149063178","Všeobecná zdravotní pojišťovna OP","Revizní lékař VZP","Hořická 1710/19a, 50002 Hradec Králové 2"
"MUDr. Miroslava Ryšánková","5149063178","MUDr. Miroslava Ryšánková","Urologická ambulance","Němcové 738, 54701 Náchod 1"
"MUDr. Zdenek Rýznar","1129401160","MUDr. Zdeněk Rýznar - urologie s.r.o.","urologické","Krkonošská 2988, 54401 Dvůr Králové nad Labem 1"
"MUDr. Zuzana Svobodová","5160591183","Fakultní nemocnice Hradec Králové","Urologická klinika","Sokolská 581, 50005 Hradec Králové"
"MUDr. Hynek Šafránek","1112620145","Fakultní nemocnice Hradec Králové","Urologická klinika","Sokolská 581, 50005 Hradec Králové"
"MUDr. Jiří Špaček","1157532185","Fakultní nemocnice Hradec Králové","Urologická klinika","Sokolská 581, 50005 Hradec Králové"
"MUDr. Slavomír Vachata","1155024182","Fakultní nemocnice Hradec Králové","Urologická klinika","Sokolská 581, 50005 Hradec Králové"
"MUDr. Pavel Žďárek","1143518173","MUDr. Hiblbauer Jan, s.r.o.","Urologie - ambulantní péče","Bolzanova 512, 50601 Jičín 1"
"MUDr. Pavel Žďárek","1143518173","PRVNÍ PRIVÁTNÍ CHIRURGICKÉ CENTRUM, spol s r.o.","Urologie","Labská kotlina I/1220, 50002 Hradec Králové 2"
"MUDr. Pavel Žďárek","1143518173","URToPa s.r.o.","Urologická ambulance","Železničářská 1300, 50601 Jičín 1"
