"name","registrationNumber","workplaceName","workplaceDepartment","workplaceAddress"
"MUDr. Pavel Diviš","1151214181","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Zuzana Dlouhá","5122639154","Neurologie Praha s.r.o.","MUDr. Jana Střelečková, CSc.","Jungmannova 16/737, 11000 Praha 1"
"MUDr. David Doležil","1134552165","DaDo Medical, s.r.o.","Neurologie","Pečárková 176/6, 10400 Praha 114"
"MUDr. David Doležil","1134552165","Městská poliklinika Praha","Spálená 12, 11000 Praha 1",
"MUDr. David Doležil","1134552165","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Dominik Drobisz","1166310193","MEDICON a.s.","Neurologické oddělení","Antala Staška 80, 14046 Praha 4"
"MUDr. Klára Drugová","5136046166","Poliklinika I.P.Pavlova s.r.o.","Legerova 389/56, 12000 Praha 2",
"MUDr. Jitka Dumbrovská","5125338156","Neurologie - myoskelet - aku s.r.o.","Vítězná 443/12, 11000 Praha 1",
"MUDr. Pavel Dušek","1160506189","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Jaroslav Dvořák","1127182158","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Helena Dvořáková","5129000159","Poliklinika Prahy 7","Františka Křížka 22, 17000 Praha 7",
"MUDr. Josef Effler","1117204150","Nemocnice Na Františku","Na Františku 8, 11000 Praha 1",
"MUDr. Jaroslav Elis","1118205151","Dopravní zdravotnictví a.s.","Italská 560/37, 12143 Praha 2",
"prof. MUDr. Josef Faber, DrSc.","1106849135","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Ludvíka Faladová","5110620142","Fakultní nemocnice v Motole","klinika dětské neurologie","V Úvalu 84, 15006 Praha 5"
"MUDr. Eliška Faltýnová","5121627153","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Jan Farda","1138391169","Ordinace na náměstí s.r.o.","neurologie","Drtinova 557/10, 15000 Praha 5"
"MUDr. Ondřej Fiala","1150389180","INEP medical s.r.o.","Křižíkova 264/22, 18600 Praha 86",
"MUDr. Ondřej Fiala","1150389180","Child neurology s.r.o.","Dětská neurologie ambulance","Křižíkova 264/22, 18600 Praha 86"
"MUDr. Ondřej Fiala","1150389180","Pediatric Care s.r.o.","Souběžná II 664/29, 15800 Praha 58",
"MUDr. Pavel Fiala","1123320155","HARMONIE Praha, spol. s r.o.","Neurologické a rehabilitační centrum","Michnova 1622/4, Chodov, 14900 Praha 415"
"MUDr. Jan Fiksa","1133338164","Všeobecná fakultní nemocnice v Praze","Klinika anesteziologie, resuscitace a intenzivní medicíny VFN a 1. LF UK","U Nemocnice 2, 12808 Praha 2"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","neurologie","Generála Janouška 902/17, 19000 Praha 9"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","neurologie ambulantně","Hartigova 2427/205, 13000 Praha 3"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","Ambulantní péče neurologie","Jungmannova 737/16, 11000 Praha 1"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s. r. o.","Krškova 21/807, 15200 Praha 52",
"MUDr. Vlasta Flusserová","5145092174","INSTITUT KLINICKÉ A EXPERIMENTÁLNÍ MEDICINY","Pracoviště odborné ambulantní péče - POAP","Vídeňská 1958/9, 14021 Praha 4"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","neurologie ambulantně","Vinohradská 1513/176, 13000 Praha 3"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","neurologie","Vítězné náměstí 817/9, 16000 Praha 6"
"MUDr. Vlasta Flusserová","5145092174","Centrum pohybové medicíny Pavla Koláře, a.s.","Walterovo náměstí 329/2 , 15800 Praha 58",
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","Žitavského 497, 15600 Praha 516",
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","neurologie","Generála Janouška 902/17, 19000 Praha 9"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","neurologie ambulantně","Hartigova 2427/205, 13000 Praha 3"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","Ambulantní péče neurologie","Jungmannova 737/16, 11000 Praha 1"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s. r. o.","Krškova 21/807, 15200 Praha 52",
"MUDr. Vlasta Flusserová","5145092174","INSTITUT KLINICKÉ A EXPERIMENTÁLNÍ MEDICINY","Pracoviště odborné ambulantní péče - POAP","Vídeňská 1958/9, 14021 Praha 4"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","neurologie ambulantně","Vinohradská 1513/176, 13000 Praha 3"
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","neurologie","Vítězné náměstí 817/9, 16000 Praha 6"
"MUDr. Vlasta Flusserová","5145092174","Centrum pohybové medicíny Pavla Koláře, a.s.","Walterovo náměstí 329/2 , 15800 Praha 58",
"MUDr. Vlasta Flusserová","5145092174","Neurologie Praha s.r.o.","Žitavského 497, 15600 Praha 516",
"MUDr. Andrea Folaufová","5133839164","MUDr. Andrea FOLAUFOVÁ - NEUROLOGIE s.r.o.","Zárubova 498/31, Kamýk, 14200 Praha 411",
"MUDr. Martin Forgáč","1145741175","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Martin Forgáč","1145741175","Neurologické centrum Praha s.r.o.","Mladoboleslavská 514, 19017 Praha 917",
"MUDr. Petra Fremundová","5139357169","Vršovická zdravotní a.s.","U vršovického nádraží 1547/5, 10100 Praha 101",
"MUDr. Petra Fremundová","5139357169","Neurologie a neurosonografie s.r.o.","Neurologie","Vítězné náměstí 829/10, 16000 Praha 6"
"MUDr. Juraj Gallo, PhD.","5161011186","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Marie Gerstnerová","5146173175","NEURO - Jičín s.r.o.","neurologie - specializovaná ambulantní péče","Jungmannova 54, 50601 Jičín 1"
"MUDr. Marie Gerstnerová","5146173175","EMG neuro s.r.o.","Poliklinika Prosek - neurologie","Lovosická 440/40, 19000 Praha 9"
"MUDr. Monika Golková","5144372173","A2C, s.r.o.","Divadelní 322/24, 11000 Praha 1",
"MUDr. Markéta Grünermelová","5133061163","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
"MUDr. Dana Halbichová","5133044163","Neurologie Chaberský dvůr, s.r.o.","Hrušovanské nám. 253/5, 18400 Praha 84",
"MUDr. Dana Halbichová","5133044163","Všeobecná fakultní nemocnice v Praze","Klinika anesteziologie, resuscitace a intenzivní medicíny VFN a 1. LF UK","U Nemocnice 2, 12808 Praha 2"
"MUDr. Petra Havránková","5149682179","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Eugen Hinterbuchner","1115959149","Neuronika spol. sr.o.","Seydlerova 2451/8, 15800 Praha 58","+420606175501"
"MUDr. Lenka Hlinková","5139267169","NEU-HLI, s.r.o.","neurologie","Chmelová 2920/6, 10600 Praha 106"
"MUDr. David Hlinovský","1138775169","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
"MUDr. Jana Hofmannová","5133045163","MUDr. Jana Hofmannová","Šustova 1930 , 14800 Praha 414",
"MUDr. Jana Hofmannová","5133045163","Affidea Praha s.r.o.","Neurologie","Šustova 1930, 14800 Praha 414"
"MUDr. Radmila Hofmannová","5138211168","NEU-HLI, s.r.o.","neurologie","Chmelová 2920/6, 10600 Praha 106"
"MUDr. Oskar Holoubek","1164108191","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Aleš Homola, Ph.D.","1142373172","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Klára Horská","5143313172","Klinneuro s.r.o.","Revoluční 19/765, 11000 Praha 1","222760448"
"doc. MUDr. M.D. Jakub Hort, Ph.D.","1139848170","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Jitka Hořejší","5131841162","EMG neuro s.r.o.","Neurologie","Mazurská 484/2, 18100 Praha 81"
"MUDr. Veronika Hořenínová","5134981165","Interna-neurologie s.r.o.","Revoluční 19, 11000 Praha 1",
"doc. MUDr. Daniel Hořínek","1146280176","KRAJSKÁ ZDRAVOTNÍ, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.","Neurochirurgická klinika","Sociální péče 3316/12A, 40113 Ústí nad Labem"
"doc. MUDr. Daniel Hořínek","1146280176","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurochirurgická klinika","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Jiří Hovorka","1125768157","Nemocnice Na Františku","Na Františku 8, 11000 Praha 1",
"MUDr. Petra Hradečná","5150040179","MEDICON a.s.","Neurologické oddělení","Antala Staška 80, 14046 Praha 4"
"MUDr. Lukáš Hruška","1162434191","EUC Klinika Praha a.s.","Neurologická ambulance","Šustova 1930, 14800 Praha 414"
"MUDr. Radka Hubíková","5129901160","NEURO PROCHÁZKA s.r.o.","ambulance neurologie","Palackého 720/5, 11000 Praha 1"
"MUDr. Zdeňka Humhalová","5118639151","MUDr. Zdeňka Humhalová s.r.o.","Neurologie","Svojšovická 3159/1, 14100 Praha 41"
"MUDr. Alena Hyhlíková","5144227173","Centrum klinické imunologie, s.r.o.","Havelská 517/14, 11000 Praha 1",
"MUDr. Adriana Chaloupková","5148035177","EMG neuro s.r.o.","Poliklinika Prosek - neurologie","Lovosická 440/40, 19000 Praha 9"
"MUDr. Miroslava Chýlová, Ph.D.","5152439183","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Jana Jandová","5111509143","Dopravní zdravotnictví a.s.","Italská 560/37, 12143 Praha 2",
"MUDr. Ladislava Janoušková, CSc.","5117334150","Nemocnice Na Homolce","radiodiagnostické oddělení /RDG/","Roentgenova 2, 15119 Praha 5"
"MUDr. Petr Janský","1161575189","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Petr Jaroš","1153962181","MEDICOTTUS s.r.o.","všeobecné praktické lékařství","Bělohorská 1682/74, 16900 Praha 69"
"MUDr. Petr Jaroš","1153962181","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Dagmar Jaworská","5141733171","Dopravní zdravotnictví a.s.","Italská 560/37, 12143 Praha 2",
"prof. MUDr. Robert Jech, Ph.D.","1138483169","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"prof. MUDr. Robert Jech, Ph.D.","1138483169","NeuroPa centrum s.r.o.","Korunní 810/104, 10100 Praha 101",
"MUDr. Lenka Jelínková","5150810180","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Michaela Jenšovská","5138830169","Dopravní zdravotnictví a.s.","Italská 560/37, 12143 Praha 2",
"MUDr. Michaela Jenšovská","5138830169","MUDr. Michaela Jenšovská","neurologická ambulance","Zárubova 498 / 31 , 14200 Praha 411"
"MUDr. Martin Jerie","1150510180","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"doc. MUDr. Jaroslav Jeřábek, CSc.","1118419151","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Libuše Jeřábková","5126865157","CITY MED, s.r.o.","Vocelova 598/7, 12000 Praha 2",
"MUDr. Markéta Jirásková","5116397149","NEU-HLI, s.r.o.","neurologie","Chmelová 2920/6, 10600 Praha 106"
"MUDr. Tomáš Jírava","1158075186","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
"MUDr. Petr Jiroutek","1149409179","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Irena Judasová","5134752165","Neurologie Strašnice s.r.o.","ambulantní péče neurologie","U hranic 3419/12b, 10000 Praha 10"
"MUDr. Irena Judasová","5134752165","Neurologie","U Hráze 144/6, 10000 Praha 10",
"MUDr. Jan Kábrt","1150346180","Medica 21 s.r.o.","Tererova 1355/4, 14900 Praha 415",
"MUDr. Ludmila Kadlecová","5109762141","Ambulatorium pro nemoci hlavy a krku","Neurologie","V Hůrkách 10, 15800 Praha 58"
"MUDr. Miroslav Kalina","1122183154","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Karel Kalous, CSc.","1120965153","Elektrofyziologické laboratoře, s. r. o.","Neurologie","Vratislavova 11, 12800 Praha 28"
"MUDr. Tomáš Kalous","1147528177","Elektrofyziologické laboratoře, s. r. o.","Neurologie","Vratislavova 11, 12800 Praha 28"
"MUDr. Gabriela Kamencová","5128802159","Dopravní zdravotnictví a.s.","Italská 560/37, 12143 Praha 2",
"MUDr. Eva Karasová","5135009165","MEDICON a.s.","neurologická ambulance","Sokolovská 304, 19000 Praha 9"
"MUDr. Věra Karlíková","5135953166","Městská poliklinika Praha","Spálená 12, 11000 Praha 1",
"MUDr. Jiří Kasík, Ph.D.","1124650156","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"doc. MUDr. Valja Kellerová, DrSc.","5112348144","3. Lékařská fakulta Univerzity Karlovy","Neurologická klinika","Ruská 87, 10000 Praha 10"
"doc. MUDr. David Kemlink, Ph.D.","1147556177","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"doc. MUDr. David Kemlink, Ph.D.","1147556177","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Petra Kešnerová, Ph.D.","5149184178","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Petra Kešnerová, Ph.D.","5149184178","Sonolab s.r.o.","neurologie, dětská neurologie, fyzioterapie, rehabilitační a fyzikální medicína","Vodičkova 699/30, 11000 Praha 1"
"MUDr. Lenka Kinštová","5135558166","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Jana Klečková","5140174170","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Pavlína Kleinová","5153905183","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Sylva Klimošová","5137806168","Fakultní nemocnice v Motole","klinika rehabilitace a tělovýchovného lékařství","V Úvalu 84, 15006 Praha 5"
"MUDr. Jitka Klinderová","5128967159","Mediclinic a.s.","neurologie","Soukalova 3355/3, 14300 Praha 412"
"MUDr. Jana Kluhová","5142181171","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Jana Kluhová","5142181171","Centrum Zdraví Palmovka a.s.","Zenklova 340/22, 18000 Praha 8",
"MUDr. Marie Kolínová, CSc.","5111393143","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Jana Kopecká","5155842184","INSPAMED, s.r.o.","neurologie, spánková laboratoř","Belgická 2223/29, 12000 Praha 2"
"MUDr. Pavel Kostka","1123416155","HARMONIE Praha, spol. s r.o.","Neurologické a rehabilitační centrum","Michnova 1622/4, Chodov, 14900 Praha 415"
"MUDr. Pavol Kostka","1165456173","Klinika impedanční terapie s.r.o.","ambulantní péče v oboru fyzioterapie, neurologie","Chlumčanského 497/5, 18000 Praha 8"
"MUDr. Hana Kostková","5108877139","Ústav leteckého zdravotnictví Praha","Neurologie","Generála Píky 1, 16000 Praha 6"
"MUDr. Martina Kövári, MHA","5140442170","Fakultní nemocnice v Motole","klinika rehabilitace a tělovýchovného lékařství","V Úvalu 84, 15006 Praha 5"
"MUDr. Martin Kovář","1145435175","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Ivana Kovářová","5135562166","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Ivana Kovářová","5135562166","Canadian Medical s.r.o.","neurologie","Lomnického 1705/5, 14000 Praha 4"
"MUDr. Filip Kramář","1139636170","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurochirurgická klinika","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Eva Krasulová, Ph.D.","5150598180","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Josef Kraus, CSc.","1118081151","Fakultní nemocnice v Motole","klinika dětské neurologie","V Úvalu 84, 15006 Praha 5"
"MUDr. Kateřina Krejčí","5152164182","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Kateřina Krejčí","5152164182","Neurospace s.r.o.","Neurologická ambulance","Vrchlického 5282/52, 58601 Jihlava 1"
"MUDr. Eva Krchová","5133804164","Fakultní nemocnice Bulovka","Neurologické oddělení","Budínova 2, 18000 Praha 8"
"MUDr. Eva Krchová","5133804164","BIOTIKA BOHEMIA spol. s r.o.","Pod Višňovkou 1662/21, 14000 Praha 4",
"MUDr. Hana Krijtová","5126449157","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Karel Kroupa","1128217159","MUDr. Kroupa Karel","neurologie","Kytlická 779/19, 19000 Praha 9"
"MUDr. Vladimíra Křístková","5112270144","Nemocnice sv. Alžběty Na Slupi, s r. o.","Na Slupi 6, 12000 Praha 2",
"MUDr. Jiří Křivka","1119053152","MUDr. Jiří Křivka","neurologie","Blahníkova 658/8, 13000 Praha 3"
"MUDr. Alena Křížková","5148116177","CODUM s. r.o.","Neurologická ambulance","Soukalova 3355, 14300 Praha 412"
"MUDr. Alena Křížková","5148116177","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"prof. MUDr. Eva Kubala Havrdová, CSc.","5124201155","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Blanka Kykalová","5126602157","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Hynek Lachmann","1142426172","Axon Clinical s.r.o.","Ostrovského 253/3, 15000 Praha 5",
"MUDr. Hynek Lachmann","1142426172","Fakultní nemocnice v Motole","neurologická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Jana Letáková","5131958162","MUDr. Jana LETÁKOVÁ","Neurologie, myoskeletální medicína","Stochovská 43/530, 16100 Praha 614"
"MUDr. Jana Letáková","5131958162","MUDr. Jana LETÁKOVÁ","Neurologie, myoskeletální medicína","Bělohorská 259/41, 16900 Praha 69"
"MUDr. Pavel Lindovský, MBA","1137602168","MEDLIN s.r.o.","praktický lékař, neurolog","Kamýcká 1077, 16500 Praha 620"
"MUDr. Vladimír Línek","1130651161","Všeobecná fakultní nemocnice v Praze","Neurologická klinika VFN a 1. LF UK","Kateřinská 30, 12000 Praha 2"
"MUDr. Lucie Loudová","5153806183","Nemocnice Na Homolce","neurologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Dan Ludvík","1139608170","MONADA, spol. s r.o.","neurolog","Nad Opatovem 2140, 14900 Praha 415"
"MUDr. Dana Ludvíková","5135883166","Neurologie Nusle s.r.o.","V podluží 1632/5, 14000 Praha 4",
"MUDr. Hana Machová","5116465149","Fakultní nemocnice Královské Vinohrady","Neurologická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Taťjana Majorová","5119929152","EUC Klinika Praha a.s.","Neurologická ambulance","Šustova 1930, 14800 Praha 414"
"MUDr. Petr Malý","1154315184","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Neurologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Iva Marečková","5132121162","MEDICON a.s.","Neurologické oddělení","Antala Staška 80, 14046 Praha 4"
"MUDr. Hana Marková","5129877160","Fakultní nemocnice Královské Vinohrady","Radiodiagnostická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Jolana Marková","5121401153","Fakultní Thomayerova nemocnice","Neurologická klinika 3. LF UK a FTN","Vídeňská 800, 14059 Praha 4"
